date,score,percent
2020-12-08,10.0,14.285714285714285
2020-12-09,20.0,28.57142857142857
2020-12-10,20.0,28.57142857142857
2020-12-11,20.0,28.57142857142857
2020-12-14,20.0,28.57142857142857
2020-12-15,-10.0,-14.285714285714285
2020-12-16,0.0,0.0
2020-12-17,0.0,0.0
2020-12-18,-10.0,-14.285714285714285
2020-12-21,-10.0,-14.285714285714285
2020-12-22,-10.0,-14.285714285714285
2020-12-23,-10.0,-14.285714285714285
2020-12-24,0.0,0.0
2020-12-28,-20.0,-28.57142857142857
2020-12-29,0.0,0.0
2020-12-30,-10.0,-14.285714285714285
2020-12-31,60.0,85.71428571428571
2021-01-04,70.0,100.0
2021-01-05,70.0,100.0
2021-01-06,70.0,100.0
2021-01-07,50.0,71.42857142857143
2021-01-08,50.0,71.42857142857143
2021-01-11,50.0,71.42857142857143
2021-01-12,50.0,71.42857142857143
2021-01-13,50.0,71.42857142857143
2021-01-14,70.0,100.0
2021-01-15,50.0,71.42857142857143
2021-01-18,70.0,100.0
2021-01-19,70.0,100.0
2021-01-20,70.0,100.0
2021-01-21,70.0,100.0
2021-01-22,70.0,100.0
2021-01-25,70.0,100.0
2021-01-26,30.0,42.857142857142854
2021-01-27,30.0,42.857142857142854
2021-01-28,20.0,28.57142857142857
2021-01-29,10.0,14.285714285714285
2021-02-01,20.0,28.57142857142857
2021-02-02,20.0,28.57142857142857
2021-02-03,40.0,57.14285714285714
2021-02-04,40.0,57.14285714285714
2021-02-05,40.0,57.14285714285714
2021-02-08,20.0,28.57142857142857
2021-02-09,20.0,28.57142857142857
2021-02-10,60.0,85.71428571428571
2021-02-11,60.0,85.71428571428571
2021-02-16,60.0,85.71428571428571
2021-02-17,60.0,85.71428571428571
2021-02-18,70.0,100.0
2021-02-19,70.0,100.0
2021-02-22,50.0,71.42857142857143
2021-02-23,30.0,42.857142857142854
2021-02-24,20.0,28.57142857142857
2021-02-25,30.0,42.857142857142854
2021-02-26,20.0,28.57142857142857
2021-03-01,10.0,14.285714285714285
2021-03-02,20.0,28.57142857142857
2021-03-03,40.0,57.14285714285714
2021-03-04,10.0,14.285714285714285
2021-03-05,-20.0,-28.57142857142857
2021-03-08,-40.0,-57.14285714285714
2021-03-09,-40.0,-57.14285714285714
2021-03-10,-30.0,-42.857142857142854
2021-03-11,0.0,0.0
2021-03-12,-10.0,-14.285714285714285
2021-03-15,-10.0,-14.285714285714285
2021-03-16,-10.0,-14.285714285714285
2021-03-17,-10.0,-14.285714285714285
2021-03-18,0.0,0.0
2021-03-19,-10.0,-14.285714285714285
2021-03-22,-10.0,-14.285714285714285
2021-03-23,-10.0,-14.285714285714285
2021-03-24,-30.0,-42.857142857142854
2021-03-25,-30.0,-42.857142857142854
2021-03-26,-10.0,-14.285714285714285
2021-03-29,-10.0,-14.285714285714285
2021-03-30,-10.0,-14.285714285714285
2021-03-31,-10.0,-14.285714285714285
2021-04-01,0.0,0.0
2021-04-07,-10.0,-14.285714285714285
2021-04-08,-10.0,-14.285714285714285
2021-04-09,-10.0,-14.285714285714285
2021-04-12,-10.0,-14.285714285714285
2021-04-13,-10.0,-14.285714285714285
2021-04-14,0.0,0.0
2021-04-15,0.0,0.0
2021-04-16,0.0,0.0
2021-04-19,20.0,28.57142857142857
2021-04-20,30.0,42.857142857142854
2021-04-21,10.0,14.285714285714285
2021-04-22,10.0,14.285714285714285
2021-04-23,20.0,28.57142857142857
2021-04-26,20.0,28.57142857142857
2021-04-27,20.0,28.57142857142857
2021-04-28,20.0,28.57142857142857
2021-04-29,20.0,28.57142857142857
2021-04-30,10.0,14.285714285714285
2021-05-03,10.0,14.285714285714285
2021-05-04,10.0,14.285714285714285
2021-05-05,-10.0,-14.285714285714285
2021-05-06,-20.0,-28.57142857142857
2021-05-07,-20.0,-28.57142857142857
2021-05-10,-20.0,-28.57142857142857
2021-05-11,-30.0,-42.857142857142854
2021-05-12,-30.0,-42.857142857142854
2021-05-13,-30.0,-42.857142857142854
2021-05-14,-30.0,-42.857142857142854
2021-05-17,-30.0,-42.857142857142854
2021-05-18,-10.0,-14.285714285714285
2021-05-20,-30.0,-42.857142857142854
2021-05-21,-30.0,-42.857142857142854
2021-05-24,-20.0,-28.57142857142857
2021-05-25,-20.0,-28.57142857142857
2021-05-26,-20.0,-28.57142857142857
2021-05-27,-20.0,-28.57142857142857
2021-05-28,30.0,42.857142857142854
2021-05-31,20.0,28.57142857142857
2021-06-01,50.0,71.42857142857143
2021-06-02,20.0,28.57142857142857
2021-06-03,20.0,28.57142857142857
2021-06-04,30.0,42.857142857142854
2021-06-07,10.0,14.285714285714285
2021-06-08,10.0,14.285714285714285
2021-06-09,10.0,14.285714285714285
2021-06-10,10.0,14.285714285714285
2021-06-11,20.0,28.57142857142857
2021-06-15,10.0,14.285714285714285
2021-06-16,10.0,14.285714285714285
2021-06-17,10.0,14.285714285714285
2021-06-18,-10.0,-14.285714285714285
2021-06-21,-20.0,-28.57142857142857
2021-06-22,-20.0,-28.57142857142857
2021-06-23,-20.0,-28.57142857142857
2021-06-24,0.0,0.0
2021-06-25,-10.0,-14.285714285714285
2021-06-28,0.0,0.0
2021-06-29,-10.0,-14.285714285714285
2021-06-30,-10.0,-14.285714285714285
2021-07-02,-20.0,-28.57142857142857
2021-07-05,-40.0,-57.14285714285714
2021-07-06,-50.0,-71.42857142857143
2021-07-07,-30.0,-42.857142857142854
2021-07-08,-70.0,-100.0
2021-07-09,-50.0,-71.42857142857143
2021-07-12,-30.0,-42.857142857142854
2021-07-13,-30.0,-42.857142857142854
2021-07-14,-20.0,-28.57142857142857
2021-07-15,-20.0,-28.57142857142857
2021-07-16,-20.0,-28.57142857142857
2021-07-19,-20.0,-28.57142857142857
2021-07-20,-20.0,-28.57142857142857
2021-07-21,-30.0,-42.857142857142854
2021-07-22,-20.0,-28.57142857142857
2021-07-23,-20.0,-28.57142857142857
2021-07-26,-70.0,-100.0
2021-07-27,-70.0,-100.0
2021-07-28,-70.0,-100.0
2021-07-29,-50.0,-71.42857142857143
2021-07-30,-50.0,-71.42857142857143
2021-08-02,-20.0,-28.57142857142857
2021-08-03,-30.0,-42.857142857142854
2021-08-04,-20.0,-28.57142857142857
2021-08-05,-20.0,-28.57142857142857
2021-08-06,-20.0,-28.57142857142857
2021-08-09,-20.0,-28.57142857142857
2021-08-10,-20.0,-28.57142857142857
2021-08-11,-20.0,-28.57142857142857
2021-08-12,-20.0,-28.57142857142857
2021-08-13,-20.0,-28.57142857142857
2021-08-16,-20.0,-28.57142857142857
2021-08-17,-20.0,-28.57142857142857
2021-08-18,-20.0,-28.57142857142857
2021-08-19,-40.0,-57.14285714285714
2021-08-20,-70.0,-100.0
2021-08-23,-40.0,-57.14285714285714
2021-08-24,-40.0,-57.14285714285714
2021-08-25,-40.0,-57.14285714285714
2021-08-26,-20.0,-28.57142857142857
2021-08-27,-20.0,-28.57142857142857
2021-08-30,-20.0,-28.57142857142857
2021-08-31,-30.0,-42.857142857142854
2021-09-01,-20.0,-28.57142857142857
2021-09-02,-20.0,-28.57142857142857
2021-09-03,-30.0,-42.857142857142854
2021-09-06,-10.0,-14.285714285714285
2021-09-07,-10.0,-14.285714285714285
2021-09-08,-10.0,-14.285714285714285
2021-09-09,-30.0,-42.857142857142854
2021-09-10,10.0,14.285714285714285
2021-09-13,0.0,0.0
2021-09-14,0.0,0.0
2021-09-15,0.0,0.0
2021-09-16,0.0,0.0
2021-09-17,10.0,14.285714285714285
2021-09-20,-40.0,-57.14285714285714
2021-09-21,-40.0,-57.14285714285714
2021-09-23,-30.0,-42.857142857142854
2021-09-24,-20.0,-28.57142857142857
2021-09-27,-20.0,-28.57142857142857
2021-09-28,-20.0,-28.57142857142857
2021-09-29,-20.0,-28.57142857142857
2021-09-30,-20.0,-28.57142857142857
2021-10-04,-20.0,-28.57142857142857
2021-10-05,-20.0,-28.57142857142857
2021-10-06,-20.0,-28.57142857142857
2021-10-07,-20.0,-28.57142857142857
2021-10-08,-20.0,-28.57142857142857
2021-10-11,-20.0,-28.57142857142857
2021-10-12,-10.0,-14.285714285714285
2021-10-15,-20.0,-28.57142857142857
2021-10-18,-10.0,-14.285714285714285
2021-10-19,30.0,42.857142857142854
2021-10-20,60.0,85.71428571428571
2021-10-21,40.0,57.14285714285714
2021-10-22,30.0,42.857142857142854
2021-10-25,10.0,14.285714285714285
2021-10-26,10.0,14.285714285714285
2021-10-27,10.0,14.285714285714285
2021-10-28,10.0,14.285714285714285
2021-10-29,0.0,0.0
2021-11-01,10.0,14.285714285714285
2021-11-02,10.0,14.285714285714285
2021-11-03,0.0,0.0
2021-11-04,0.0,0.0
2021-11-05,0.0,0.0
2021-11-08,0.0,0.0
2021-11-09,-20.0,-28.57142857142857
2021-11-10,-30.0,-42.857142857142854
2021-11-11,-20.0,-28.57142857142857
2021-11-12,-20.0,-28.57142857142857
2021-11-15,-10.0,-14.285714285714285
2021-11-16,-20.0,-28.57142857142857
2021-11-17,-10.0,-14.285714285714285
2021-11-18,-10.0,-14.285714285714285
2021-11-19,-30.0,-42.857142857142854
2021-11-22,-30.0,-42.857142857142854
2021-11-23,-50.0,-71.42857142857143
2021-11-24,-50.0,-71.42857142857143
2021-11-25,-20.0,-28.57142857142857
2021-11-26,-70.0,-100.0
2021-11-29,-70.0,-100.0
2021-11-30,-70.0,-100.0
2021-12-01,-70.0,-100.0
2021-12-02,-50.0,-71.42857142857143
2021-12-03,-30.0,-42.857142857142854
2021-12-06,-50.0,-71.42857142857143
2021-12-07,-30.0,-42.857142857142854
2021-12-08,-20.0,-28.57142857142857
2021-12-09,-20.0,-28.57142857142857
2021-12-10,-20.0,-28.57142857142857
2021-12-13,-20.0,-28.57142857142857
2021-12-14,-20.0,-28.57142857142857
2021-12-15,-20.0,-28.57142857142857
2021-12-16,-20.0,-28.57142857142857
2021-12-17,-30.0,-42.857142857142854
2021-12-20,-60.0,-85.71428571428571
2021-12-21,-20.0,-28.57142857142857
2021-12-22,-20.0,-28.57142857142857
2021-12-23,-20.0,-28.57142857142857
2021-12-24,-20.0,-28.57142857142857
2021-12-28,-20.0,-28.57142857142857
2021-12-29,-20.0,-28.57142857142857
2021-12-30,-20.0,-28.57142857142857
2021-12-31,-20.0,-28.57142857142857
2022-01-03,-20.0,-28.57142857142857
2022-01-04,-30.0,-42.857142857142854
2022-01-05,-30.0,-42.857142857142854
2022-01-06,-30.0,-42.857142857142854
2022-01-07,-20.0,-28.57142857142857
2022-01-10,-20.0,-28.57142857142857
2022-01-11,-20.0,-28.57142857142857
2022-01-12,60.0,85.71428571428571
2022-01-13,60.0,85.71428571428571
2022-01-14,60.0,85.71428571428571
2022-01-17,10.0,14.285714285714285
2022-01-18,20.0,28.57142857142857
2022-01-19,20.0,28.57142857142857
2022-01-20,60.0,85.71428571428571
2022-01-21,60.0,85.71428571428571
2022-01-24,40.0,57.14285714285714
2022-01-25,40.0,57.14285714285714
2022-01-26,40.0,57.14285714285714
2022-01-27,10.0,14.285714285714285
2022-01-28,0.0,0.0
2022-01-31,0.0,0.0
2022-02-04,30.0,42.857142857142854
2022-02-07,30.0,42.857142857142854
2022-02-08,40.0,57.14285714285714
2022-02-09,40.0,57.14285714285714
2022-02-10,50.0,71.42857142857143
2022-02-11,30.0,42.857142857142854
2022-02-14,20.0,28.57142857142857
2022-02-15,20.0,28.57142857142857
2022-02-16,20.0,28.57142857142857
2022-02-17,20.0,28.57142857142857
2022-02-18,20.0,28.57142857142857
2022-02-21,20.0,28.57142857142857
2022-02-22,-40.0,-57.14285714285714
2022-02-23,-40.0,-57.14285714285714
2022-02-24,-50.0,-71.42857142857143
2022-02-25,-50.0,-71.42857142857143
2022-02-28,-50.0,-71.42857142857143
2022-03-01,-40.0,-57.14285714285714
2022-03-02,-60.0,-85.71428571428571
2022-03-03,-20.0,-28.57142857142857
2022-03-04,-50.0,-71.42857142857143
2022-03-07,-70.0,-100.0
2022-03-08,-70.0,-100.0
2022-03-09,-70.0,-100.0
2022-03-10,-70.0,-100.0
2022-03-11,-70.0,-100.0
2022-03-14,-70.0,-100.0
2022-03-15,-70.0,-100.0
2022-03-16,-50.0,-71.42857142857143
2022-03-17,-30.0,-42.857142857142854
2022-03-18,-30.0,-42.857142857142854
2022-03-21,-20.0,-28.57142857142857
2022-03-22,-10.0,-14.285714285714285
2022-03-23,-10.0,-14.285714285714285
2022-03-24,-10.0,-14.285714285714285
2022-03-25,-40.0,-57.14285714285714
2022-03-28,-10.0,-14.285714285714285
2022-03-29,-10.0,-14.285714285714285
2022-03-30,30.0,42.857142857142854
2022-03-31,30.0,42.857142857142854
2022-04-01,30.0,42.857142857142854
2022-04-04,30.0,42.857142857142854
2022-04-06,10.0,14.285714285714285
2022-04-07,0.0,0.0
2022-04-08,10.0,14.285714285714285
2022-04-11,0.0,0.0
2022-04-12,0.0,0.0
2022-04-13,0.0,0.0
2022-04-14,0.0,0.0
2022-04-19,0.0,0.0
2022-04-20,-20.0,-28.57142857142857
2022-04-21,-40.0,-57.14285714285714
2022-04-22,-40.0,-57.14285714285714
2022-04-25,-70.0,-100.0
2022-04-26,-50.0,-71.42857142857143
2022-04-27,-50.0,-71.42857142857143
2022-04-28,-40.0,-57.14285714285714
2022-04-29,-20.0,-28.57142857142857
2022-05-03,-10.0,-14.285714285714285
2022-05-04,-20.0,-28.57142857142857
2022-05-05,-20.0,-28.57142857142857
2022-05-06,-50.0,-71.42857142857143
2022-05-10,-50.0,-71.42857142857143
2022-05-11,-50.0,-71.42857142857143
2022-05-12,-40.0,-57.14285714285714
2022-05-13,-50.0,-71.42857142857143
2022-05-16,-20.0,-28.57142857142857
2022-05-17,-20.0,-28.57142857142857
2022-05-18,-10.0,-14.285714285714285
2022-05-19,-30.0,-42.857142857142854
2022-05-20,-20.0,-28.57142857142857
2022-05-23,-10.0,-14.285714285714285
2022-05-24,-20.0,-28.57142857142857
2022-05-25,-20.0,-28.57142857142857
2022-05-26,-20.0,-28.57142857142857
2022-05-27,-20.0,-28.57142857142857
2022-05-30,40.0,57.14285714285714
2022-05-31,40.0,57.14285714285714
2022-06-01,40.0,57.14285714285714
2022-06-02,30.0,42.857142857142854
2022-06-06,40.0,57.14285714285714
2022-06-07,20.0,28.57142857142857
2022-06-08,60.0,85.71428571428571
2022-06-09,40.0,57.14285714285714
2022-06-10,40.0,57.14285714285714
2022-06-13,10.0,14.285714285714285
2022-06-14,0.0,0.0
2022-06-15,20.0,28.57142857142857
2022-06-16,10.0,14.285714285714285
2022-06-17,10.0,14.285714285714285
2022-06-20,10.0,14.285714285714285
2022-06-21,30.0,42.857142857142854
2022-06-22,0.0,0.0
2022-06-23,30.0,42.857142857142854
2022-06-24,40.0,57.14285714285714
2022-06-27,50.0,71.42857142857143
2022-06-28,50.0,71.42857142857143
2022-06-29,50.0,71.42857142857143
2022-06-30,40.0,57.14285714285714
2022-07-04,40.0,57.14285714285714
2022-07-05,20.0,28.57142857142857
2022-07-06,20.0,28.57142857142857
2022-07-07,20.0,28.57142857142857
2022-07-08,20.0,28.57142857142857
2022-07-11,10.0,14.285714285714285
2022-07-12,10.0,14.285714285714285
2022-07-13,10.0,14.285714285714285
2022-07-14,0.0,0.0
2022-07-15,-40.0,-57.14285714285714
2022-07-18,-40.0,-57.14285714285714
2022-07-19,-20.0,-28.57142857142857
2022-07-20,-20.0,-28.57142857142857
2022-07-21,-20.0,-28.57142857142857
2022-07-22,-20.0,-28.57142857142857
2022-07-25,-20.0,-28.57142857142857
2022-07-26,-20.0,-28.57142857142857
2022-07-27,-20.0,-28.57142857142857
2022-07-28,-20.0,-28.57142857142857
2022-07-29,-30.0,-42.857142857142854
2022-08-01,-30.0,-42.857142857142854
2022-08-02,-50.0,-71.42857142857143
2022-08-03,-40.0,-57.14285714285714
2022-08-04,-40.0,-57.14285714285714
2022-08-05,-20.0,-28.57142857142857
2022-08-08,-20.0,-28.57142857142857
2022-08-09,-20.0,-28.57142857142857
2022-08-10,-20.0,-28.57142857142857
2022-08-11,-20.0,-28.57142857142857
2022-08-12,-20.0,-28.57142857142857
2022-08-15,-20.0,-28.57142857142857
2022-08-16,-30.0,-42.857142857142854
2022-08-17,-20.0,-28.57142857142857
2022-08-18,-20.0,-28.57142857142857
2022-08-19,-20.0,-28.57142857142857
2022-08-22,-20.0,-28.57142857142857
2022-08-23,-20.0,-28.57142857142857
2022-08-24,-30.0,-42.857142857142854
2022-08-25,-10.0,-14.285714285714285
2022-08-26,-20.0,-28.57142857142857
2022-08-29,-20.0,-28.57142857142857
2022-08-30,-30.0,-42.857142857142854
2022-08-31,-30.0,-42.857142857142854
2022-09-01,-30.0,-42.857142857142854
2022-09-02,-30.0,-42.857142857142854
2022-09-05,-50.0,-71.42857142857143
2022-09-06,-20.0,-28.57142857142857
2022-09-07,-40.0,-57.14285714285714
2022-09-08,-40.0,-57.14285714285714
2022-09-09,-20.0,-28.57142857142857
2022-09-13,-30.0,-42.857142857142854
2022-09-14,-20.0,-28.57142857142857
2022-09-15,-20.0,-28.57142857142857
2022-09-16,-30.0,-42.857142857142854
2022-09-19,-40.0,-57.14285714285714
2022-09-20,-40.0,-57.14285714285714
2022-09-21,-20.0,-28.57142857142857
2022-09-22,-60.0,-85.71428571428571
2022-09-23,-60.0,-85.71428571428571
2022-09-26,-70.0,-100.0
2022-09-27,-70.0,-100.0
2022-09-28,-70.0,-100.0
2022-09-29,-60.0,-85.71428571428571
2022-09-30,-60.0,-85.71428571428571
2022-10-03,-60.0,-85.71428571428571
2022-10-05,-30.0,-42.857142857142854
2022-10-06,-20.0,-28.57142857142857
2022-10-07,-20.0,-28.57142857142857
2022-10-10,-50.0,-71.42857142857143
2022-10-11,-50.0,-71.42857142857143
2022-10-12,-70.0,-100.0
2022-10-13,-60.0,-85.71428571428571
2022-10-14,-50.0,-71.42857142857143
2022-10-17,-50.0,-71.42857142857143
2022-10-18,-30.0,-42.857142857142854
2022-10-19,-20.0,-28.57142857142857
2022-10-20,-30.0,-42.857142857142854
2022-10-21,-50.0,-71.42857142857143
2022-10-24,-70.0,-100.0
2022-10-25,-70.0,-100.0
2022-10-26,-70.0,-100.0
2022-10-27,-70.0,-100.0
2022-10-28,-70.0,-100.0
2022-10-31,-70.0,-100.0
2022-11-01,-30.0,-42.857142857142854
2022-11-02,-20.0,-28.57142857142857
2022-11-03,-40.0,-57.14285714285714
2022-11-04,-20.0,-28.57142857142857
2022-11-07,-20.0,-28.57142857142857
2022-11-08,-10.0,-14.285714285714285
2022-11-09,-10.0,-14.285714285714285
2022-11-10,-20.0,-28.57142857142857
2022-11-11,-20.0,-28.57142857142857
2022-11-14,40.0,57.14285714285714
2022-11-15,60.0,85.71428571428571
2022-11-16,60.0,85.71428571428571
2022-11-17,40.0,57.14285714285714
2022-11-18,30.0,42.857142857142854
2022-11-21,30.0,42.857142857142854
2022-11-22,10.0,14.285714285714285
2022-11-23,10.0,14.285714285714285
2022-11-24,10.0,14.285714285714285
2022-11-25,10.0,14.285714285714285
2022-11-28,10.0,14.285714285714285
2022-11-29,40.0,57.14285714285714
2022-11-30,60.0,85.71428571428571
2022-12-01,60.0,85.71428571428571
2022-12-02,60.0,85.71428571428571
2022-12-05,70.0,100.0
2022-12-06,70.0,100.0
2022-12-07,50.0,71.42857142857143
2022-12-08,70.0,100.0
2022-12-09,70.0,100.0
2022-12-12,30.0,42.857142857142854
2022-12-13,40.0,57.14285714285714
2022-12-14,40.0,57.14285714285714
2022-12-15,20.0,28.57142857142857
2022-12-16,20.0,28.57142857142857
2022-12-19,20.0,28.57142857142857
2022-12-20,20.0,28.57142857142857
2022-12-21,20.0,28.57142857142857
2022-12-22,40.0,57.14285714285714
2022-12-23,40.0,57.14285714285714
2022-12-28,40.0,57.14285714285714
2022-12-29,40.0,57.14285714285714
2022-12-30,40.0,57.14285714285714
2023-01-03,40.0,57.14285714285714
2023-01-04,70.0,100.0
2023-01-05,70.0,100.0
2023-01-06,70.0,100.0
2023-01-09,70.0,100.0
2023-01-10,70.0,100.0
2023-01-11,70.0,100.0
2023-01-12,50.0,71.42857142857143
2023-01-13,70.0,100.0
2023-01-16,50.0,71.42857142857143
2023-01-17,50.0,71.42857142857143
2023-01-18,50.0,71.42857142857143
2023-01-19,40.0,57.14285714285714
2023-01-20,40.0,57.14285714285714
2023-01-26,60.0,85.71428571428571
2023-01-27,60.0,85.71428571428571
2023-01-30,70.0,100.0
2023-01-31,50.0,71.42857142857143
2023-02-01,50.0,71.42857142857143
2023-02-02,20.0,28.57142857142857
2023-02-03,20.0,28.57142857142857
2023-02-06,10.0,14.285714285714285
2023-02-07,10.0,14.285714285714285
2023-02-08,10.0,14.285714285714285
2023-02-09,20.0,28.57142857142857
2023-02-10,-10.0,-14.285714285714285
2023-02-13,-10.0,-14.285714285714285
2023-02-14,-10.0,-14.285714285714285
2023-02-15,-10.0,-14.285714285714285
2023-02-16,-10.0,-14.285714285714285
2023-02-17,-10.0,-14.285714285714285
2023-02-20,-10.0,-14.285714285714285
2023-02-21,-10.0,-14.285714285714285
2023-02-22,-10.0,-14.285714285714285
2023-02-23,-10.0,-14.285714285714285
2023-02-24,-30.0,-42.857142857142854
2023-02-27,-30.0,-42.857142857142854
2023-02-28,-40.0,-57.14285714285714
2023-03-01,-20.0,-28.57142857142857
2023-03-02,-10.0,-14.285714285714285
2023-03-03,-10.0,-14.285714285714285
2023-03-06,-10.0,-14.285714285714285
2023-03-07,-20.0,-28.57142857142857
2023-03-08,-20.0,-28.57142857142857
2023-03-09,-10.0,-14.285714285714285
2023-03-10,-60.0,-85.71428571428571
2023-03-13,-40.0,-57.14285714285714
2023-03-14,-50.0,-71.42857142857143
2023-03-15,-40.0,-57.14285714285714
2023-03-16,-20.0,-28.57142857142857
2023-03-17,-30.0,-42.857142857142854
2023-03-20,-30.0,-42.857142857142854
2023-03-21,-20.0,-28.57142857142857
2023-03-22,-20.0,-28.57142857142857
2023-03-23,-20.0,-28.57142857142857
2023-03-24,-10.0,-14.285714285714285
2023-03-27,-30.0,-42.857142857142854
2023-03-28,-20.0,-28.57142857142857
2023-03-29,-20.0,-28.57142857142857
2023-03-30,-20.0,-28.57142857142857
2023-03-31,-20.0,-28.57142857142857
2023-04-03,-10.0,-14.285714285714285
2023-04-04,30.0,42.857142857142854
2023-04-06,10.0,14.285714285714285
2023-04-11,10.0,14.285714285714285
2023-04-12,10.0,14.285714285714285
2023-04-13,10.0,14.285714285714285
2023-04-14,20.0,28.57142857142857
2023-04-17,30.0,42.857142857142854
2023-04-18,20.0,28.57142857142857
2023-04-19,20.0,28.57142857142857
2023-04-20,20.0,28.57142857142857
2023-04-21,10.0,14.285714285714285
2023-04-24,10.0,14.285714285714285
2023-04-25,10.0,14.285714285714285
2023-04-26,0.0,0.0
2023-04-27,-20.0,-28.57142857142857
2023-04-28,-20.0,-28.57142857142857
2023-05-02,-20.0,-28.57142857142857
2023-05-03,-20.0,-28.57142857142857
2023-05-04,-30.0,-42.857142857142854
2023-05-05,-10.0,-14.285714285714285
2023-05-08,-20.0,-28.57142857142857
2023-05-09,-30.0,-42.857142857142854
2023-05-10,-20.0,-28.57142857142857
2023-05-11,-20.0,-28.57142857142857
2023-05-12,-30.0,-42.857142857142854
2023-05-15,-20.0,-28.57142857142857
2023-05-16,-10.0,-14.285714285714285
2023-05-17,-30.0,-42.857142857142854
2023-05-18,-30.0,-42.857142857142854
2023-05-19,-20.0,-28.57142857142857
2023-05-22,-20.0,-28.57142857142857
2023-05-23,-20.0,-28.57142857142857
2023-05-24,-30.0,-42.857142857142854
2023-05-25,-50.0,-71.42857142857143
2023-05-29,-70.0,-100.0
2023-05-30,-40.0,-57.14285714285714
2023-05-31,-70.0,-100.0
2023-06-01,-70.0,-100.0
2023-06-02,-30.0,-42.857142857142854
2023-06-05,-20.0,-28.57142857142857
2023-06-06,-20.0,-28.57142857142857
2023-06-07,-10.0,-14.285714285714285
2023-06-08,-10.0,-14.285714285714285
2023-06-09,-10.0,-14.285714285714285
2023-06-12,-10.0,-14.285714285714285
2023-06-13,-10.0,-14.285714285714285
2023-06-14,-10.0,-14.285714285714285
2023-06-15,-20.0,-28.57142857142857
2023-06-16,60.0,85.71428571428571
2023-06-19,30.0,42.857142857142854
2023-06-20,30.0,42.857142857142854
2023-06-21,0.0,0.0
2023-06-23,0.0,0.0
2023-06-26,0.0,0.0
2023-06-27,0.0,0.0
2023-06-28,0.0,0.0
2023-06-29,0.0,0.0
2023-06-30,0.0,0.0
2023-07-03,10.0,14.285714285714285
2023-07-04,-10.0,-14.285714285714285
2023-07-05,-20.0,-28.57142857142857
2023-07-06,-50.0,-71.42857142857143
2023-07-07,-50.0,-71.42857142857143
2023-07-10,-40.0,-57.14285714285714
2023-07-11,-40.0,-57.14285714285714
2023-07-12,-40.0,-57.14285714285714
2023-07-13,-20.0,-28.57142857142857
2023-07-14,-10.0,-14.285714285714285
2023-07-17,-10.0,-14.285714285714285
2023-07-18,-30.0,-42.857142857142854
2023-07-19,-30.0,-42.857142857142854
2023-07-20,-30.0,-42.857142857142854
2023-07-21,10.0,14.285714285714285
2023-07-24,-30.0,-42.857142857142854
2023-07-25,40.0,57.14285714285714
2023-07-26,30.0,42.857142857142854
2023-07-27,40.0,57.14285714285714
2023-07-28,40.0,57.14285714285714
2023-07-31,60.0,85.71428571428571
2023-08-01,40.0,57.14285714285714
2023-08-02,50.0,71.42857142857143
2023-08-03,20.0,28.57142857142857
2023-08-04,30.0,42.857142857142854
2023-08-07,20.0,28.57142857142857
2023-08-08,20.0,28.57142857142857
2023-08-09,0.0,0.0
2023-08-10,0.0,0.0
2023-08-11,0.0,0.0
2023-08-14,0.0,0.0
2023-08-15,-20.0,-28.57142857142857
2023-08-16,-40.0,-57.14285714285714
2023-08-17,-50.0,-71.42857142857143
2023-08-18,-60.0,-85.71428571428571
2023-08-21,-60.0,-85.71428571428571
2023-08-22,-60.0,-85.71428571428571
2023-08-23,-60.0,-85.71428571428571
2023-08-24,-20.0,-28.57142857142857
2023-08-25,-20.0,-28.57142857142857
2023-08-28,-30.0,-42.857142857142854
2023-08-29,-30.0,-42.857142857142854
2023-08-30,-30.0,-42.857142857142854
2023-08-31,-30.0,-42.857142857142854
2023-09-04,-20.0,-28.57142857142857
2023-09-05,-20.0,-28.57142857142857
2023-09-06,-20.0,-28.57142857142857
2023-09-07,-20.0,-28.57142857142857
2023-09-11,-50.0,-71.42857142857143
2023-09-12,-40.0,-57.14285714285714
2023-09-13,-20.0,-28.57142857142857
2023-09-14,-20.0,-28.57142857142857
2023-09-15,10.0,14.285714285714285
2023-09-18,0.0,0.0
2023-09-19,0.0,0.0
2023-09-20,0.0,0.0
2023-09-21,-20.0,-28.57142857142857
2023-09-22,-30.0,-42.857142857142854
2023-09-25,-20.0,-28.57142857142857
2023-09-26,-20.0,-28.57142857142857
2023-09-27,-20.0,-28.57142857142857
2023-09-28,-20.0,-28.57142857142857
2023-09-29,-20.0,-28.57142857142857
2023-10-03,-20.0,-28.57142857142857
2023-10-04,-20.0,-28.57142857142857
2023-10-05,-20.0,-28.57142857142857
2023-10-06,-20.0,-28.57142857142857
2023-10-09,-20.0,-28.57142857142857
2023-10-10,-30.0,-42.857142857142854
2023-10-11,-20.0,-28.57142857142857
2023-10-12,-20.0,-28.57142857142857
2023-10-13,-20.0,-28.57142857142857
2023-10-16,-20.0,-28.57142857142857
2023-10-17,-10.0,-14.285714285714285
2023-10-18,-30.0,-42.857142857142854
2023-10-19,-50.0,-71.42857142857143
2023-10-20,-30.0,-42.857142857142854
2023-10-24,-50.0,-71.42857142857143
2023-10-25,-50.0,-71.42857142857143
2023-10-26,-50.0,-71.42857142857143
2023-10-27,-30.0,-42.857142857142854
2023-10-30,-30.0,-42.857142857142854
